wavelength,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9,S6 Post Heat,S6 Preheat
241,1.517,2.3592500000000003,1.68225,1.81075,1.8825,1.988,2.0722500000000004,2.14325,2.226,2.29125,2.90225,3.0,3.0,3.0,3.0,3.0,3.0,2.703,1.129,0.7455
242,1.50075,2.2950000000000004,1.655,1.7742499999999999,1.8377500000000002,1.94,2.02075,2.091,2.16925,2.23,2.8575000000000004,3.0,3.0,3.0,3.0,3.0,3.0,2.68225,1.1315,0.74675
243,1.48875,2.2410000000000005,1.6337499999999998,1.746,1.80525,1.9027500000000002,1.97825,2.04625,2.122,2.1795,2.8055000000000003,2.99825,3.0,3.0,3.0,3.0,3.0,2.67,1.13375,0.7484999999999999
244,1.47425,2.1875,1.60775,1.71725,1.77075,1.8619999999999999,1.93625,2.00275,2.07475,2.1279999999999997,2.74025,2.953,3.0,3.0,3.0,3.0,3.0,2.6690000000000005,1.1332499999999999,0.74825
245,1.449,2.117,1.5715,1.6735,1.7237500000000001,1.80975,1.87925,1.9415,2.00925,2.06,2.651,2.86525,2.9985,3.0,3.0,3.0,3.0,2.662,1.11975,0.7402500000000001
246,1.417,2.0414999999999996,1.533,1.62775,1.6732500000000001,1.75275,1.818,1.87675,1.94175,1.9895,2.5577500000000004,2.781,2.95,3.0,3.0,3.0,3.0,2.6305,1.09775,0.72475
247,1.392,1.9840000000000002,1.50475,1.5947500000000001,1.636,1.71225,1.7747499999999998,1.82975,1.89175,1.93925,2.4885,2.7165,2.9044999999999996,2.9995000000000003,2.99575,3.0,3.0,2.5945,1.08075,0.7124999999999999
248,1.37375,1.9420000000000002,1.48425,1.56975,1.6060000000000003,1.681,1.741,1.7975,1.85675,1.89675,2.43325,2.66375,2.86075,2.96675,2.9645,3.0,3.0,2.5780000000000003,1.06725,0.7035
249,1.3575000000000002,1.9084999999999999,1.46125,1.54725,1.58075,1.6525,1.7102499999999998,1.7687499999999998,1.8235,1.8615,2.3805,2.6029999999999998,2.80375,2.90775,2.91425,2.9945,3.0,2.57475,1.05825,0.6955
250,1.33675,1.8687500000000001,1.4344999999999999,1.5190000000000001,1.5515,1.62125,1.6760000000000002,1.73225,1.7850000000000001,1.8225,2.3167500000000003,2.5307500000000003,2.73225,2.83275,2.8465,2.92825,3.0,2.56575,1.041,0.6827500000000001
251,1.3094999999999999,1.81725,1.404,1.4855,1.5167499999999998,1.58375,1.63425,1.68675,1.73825,1.7734999999999999,2.2399999999999998,2.44375,2.64625,2.7417500000000006,2.77025,2.84625,3.0,2.53125,1.0164999999999997,0.66275
252,1.28,1.7672499999999998,1.375,1.45275,1.4800000000000002,1.5459999999999998,1.5940000000000003,1.644,1.693,1.7269999999999999,2.1657499999999996,2.3594999999999997,2.56275,2.64975,2.68975,2.763,2.92325,2.48475,0.98925,0.643
253,1.2550000000000001,1.727,1.3507500000000001,1.42475,1.4509999999999998,1.51275,1.5594999999999999,1.6075000000000002,1.65525,1.6905,2.104,2.2880000000000003,2.48825,2.5715,2.6187500000000004,2.68525,2.8237499999999995,2.43775,0.96525,0.626
254,1.2335,1.6915,1.32725,1.3995,1.4245,1.4845,1.53175,1.57675,1.624,1.6575,2.05,2.22425,2.416,2.4985,2.54975,2.607,2.73125,2.39975,0.94625,0.611
255,1.21225,1.65625,1.304,1.374,1.39875,1.45675,1.5027499999999998,1.546,1.59125,1.62375,1.9962499999999999,2.1585,2.3435,2.418,2.47125,2.5205,2.6375,2.35825,0.9247500000000001,0.5955
256,1.18975,1.6219999999999999,1.28075,1.3479999999999999,1.3712499999999999,1.4280000000000002,1.47275,1.51525,1.5579999999999998,1.58925,1.94025,2.09225,2.271,2.3405,2.394,2.43875,2.5389999999999997,2.3049999999999997,0.9027499999999999,0.578
257,1.165,1.586,1.25575,1.323,1.3435,1.399,1.4422499999999998,1.4822499999999998,1.5254999999999999,1.55675,1.88675,2.02675,2.1999999999999997,2.26225,2.31325,2.3565,2.4435000000000002,2.2462500000000003,0.8787499999999999,0.56175
258,1.14225,1.5514999999999999,1.2317500000000001,1.29825,1.31875,1.3705,1.4135,1.4527500000000002,1.4927499999999998,1.52475,1.83325,1.96575,2.13025,2.1862500000000002,2.23775,2.2765,2.34825,2.1855,0.8552500000000001,0.5449999999999999
259,1.1202500000000002,1.52075,1.209,1.27525,1.29475,1.3447500000000001,1.3872499999999999,1.4242500000000002,1.4629999999999999,1.49475,1.7842500000000001,1.9084999999999999,2.06375,2.1180000000000003,2.165,2.201,2.263,2.12475,0.8334999999999999,0.5289999999999999
260,1.1037500000000002,1.4965000000000002,1.1935,1.25775,1.2765,1.3245,1.367,1.40525,1.4412500000000001,1.472,1.74625,1.86425,2.012,2.0645,2.108,2.14025,2.195,2.0715000000000003,0.8162499999999999,0.517
261,1.0972499999999998,1.4835,1.186,1.2485,1.2645,1.3135,1.356,1.3932499999999999,1.431,1.45825,1.722,1.83275,1.975,2.024,2.0655,2.09425,2.1475,2.02975,0.80925,0.511
262,1.095,1.4737500000000001,1.18,1.2429999999999999,1.2574999999999998,1.3074999999999999,1.346,1.388,1.4209999999999998,1.446,1.70275,1.80425,1.9412500000000001,1.99,2.02725,2.0519999999999996,2.1095,1.99925,0.80525,0.50975
263,1.0884999999999998,1.464,1.17275,1.23475,1.2487499999999998,1.298,1.33725,1.3795000000000002,1.412,1.43475,1.6835,1.775,1.90575,1.9540000000000002,1.9897500000000001,2.01125,2.06825,1.9697500000000001,0.7987500000000001,0.50525
264,1.0785,1.4497499999999999,1.164,1.22525,1.2395,1.28675,1.32675,1.367,1.39925,1.4225,1.66075,1.7457500000000001,1.86925,1.91675,1.94675,1.966,2.0195,1.93275,0.7909999999999999,0.4982500000000001
265,1.06925,1.435,1.15475,1.2157499999999999,1.22825,1.2745,1.31475,1.35325,1.38525,1.40875,1.63525,1.7140000000000002,1.8335000000000001,1.8762500000000002,1.903,1.9187499999999997,1.9675000000000002,1.891,0.78075,0.49050000000000005
266,1.0594999999999999,1.41975,1.1435,1.2055,1.2172500000000002,1.26325,1.3025,1.339,1.37175,1.3955,1.6095,1.6835,1.7965,1.8385,1.861,1.87425,1.9197499999999998,1.8497500000000002,0.77,0.48350000000000004
267,1.05175,1.4087500000000002,1.13675,1.1972500000000001,1.209,1.2542499999999999,1.2934999999999999,1.328,1.361,1.38525,1.59,1.65875,1.7675,1.8062500000000001,1.8270000000000002,1.83825,1.8800000000000001,1.814,0.7615000000000001,0.47775
268,1.04675,1.4017499999999998,1.13225,1.193,1.2032500000000002,1.2477500000000001,1.2875,1.322,1.3555,1.37875,1.5757500000000002,1.6395,1.7445000000000002,1.7810000000000001,1.79875,1.8085,1.8482500000000002,1.78425,0.7565,0.47475
269,1.0447499999999998,1.39675,1.129,1.18925,1.19875,1.2437500000000001,1.283,1.317,1.35025,1.374,1.56425,1.62375,1.7235,1.76,1.7750000000000001,1.783,1.82125,1.7605,0.753,0.4725
270,1.04,1.39025,1.1247500000000001,1.1845,1.1945000000000001,1.23875,1.2785,1.31225,1.34425,1.368,1.55175,1.6085,1.70375,1.739,1.751,1.75725,1.795,1.7377500000000001,0.747,0.469
271,1.034,1.383,1.11925,1.17825,1.18825,1.23275,1.2727499999999998,1.3054999999999999,1.33725,1.3619999999999999,1.53925,1.5935,1.685,1.7192500000000002,1.7287500000000002,1.7342500000000003,1.7690000000000001,1.71475,0.74025,0.46475
272,1.03175,1.3815,1.1165,1.17625,1.1872500000000001,1.23075,1.27075,1.3035,1.33575,1.36,1.53125,1.5827499999999999,1.67175,1.70425,1.71275,1.71675,1.7477500000000001,1.695,0.7367499999999999,0.46199999999999997
273,1.03375,1.3835,1.1175000000000002,1.1775,1.1885000000000001,1.23125,1.2725,1.3054999999999999,1.33875,1.3615,1.53,1.5782500000000002,1.665,1.69675,1.70325,1.70475,1.73675,1.68225,0.7375,0.46225000000000005
274,1.036,1.3855,1.1207500000000001,1.1795,1.1915,1.2335,1.274,1.3075,1.3415000000000001,1.3635,1.52925,1.57425,1.658,1.68875,1.69575,1.6945,1.72925,1.67325,0.7394999999999999,0.46325
275,1.036,1.3855,1.12125,1.1795,1.1905000000000001,1.23425,1.275,1.30775,1.34175,1.364,1.5270000000000001,1.5685,1.64875,1.6795,1.684,1.6825,1.7169999999999999,1.6632500000000001,0.73925,0.4635
276,1.0347499999999998,1.385,1.12,1.17825,1.18925,1.2335,1.2745,1.3075,1.34075,1.36325,1.52075,1.5605,1.6380000000000001,1.6685,1.67175,1.66975,1.7009999999999998,1.64925,0.73525,0.46125000000000005
277,1.034,1.38475,1.1197500000000002,1.17775,1.18925,1.2327499999999998,1.274,1.3070000000000002,1.34025,1.363,1.516,1.555,1.6309999999999998,1.6604999999999999,1.66175,1.6585,1.6895,1.63825,0.73275,0.45975
278,1.03375,1.38575,1.12,1.179,1.18925,1.233,1.2755,1.30775,1.3417500000000002,1.36375,1.5150000000000001,1.55275,1.6265,1.6565,1.6549999999999998,1.6515,1.68125,1.6315,0.73125,0.45899999999999996
279,1.0345,1.38625,1.1207500000000001,1.1792500000000001,1.1895,1.2334999999999998,1.27575,1.308,1.3435000000000001,1.3655,1.5140000000000002,1.5505,1.6215000000000002,1.6520000000000001,1.6495000000000002,1.6444999999999999,1.67325,1.6252499999999999,0.73,0.4585
280,1.03425,1.3864999999999998,1.12125,1.1792500000000001,1.18975,1.2334999999999998,1.27575,1.3082500000000001,1.3435000000000001,1.3662500000000002,1.51375,1.5459999999999998,1.6157500000000002,1.64675,1.6435,1.6384999999999998,1.665,1.6179999999999999,0.7284999999999999,0.4575
281,1.033,1.3875,1.12,1.1792500000000001,1.1895,1.2334999999999998,1.27525,1.3085,1.34325,1.36675,1.5099999999999998,1.54325,1.6115000000000002,1.639,1.63475,1.62825,1.65475,1.60825,0.7235,0.45575
282,1.0322500000000001,1.3884999999999998,1.1207500000000001,1.179,1.1892500000000001,1.234,1.27575,1.3094999999999999,1.34375,1.3690000000000002,1.5087499999999998,1.542,1.6087500000000001,1.6349999999999998,1.63075,1.62325,1.649,1.6022499999999997,0.72025,0.45425
283,1.0322500000000001,1.3929999999999998,1.12175,1.18025,1.191,1.235,1.27875,1.3125,1.34775,1.372,1.509,1.54175,1.60875,1.6344999999999998,1.6302499999999998,1.6225,1.6485,1.5999999999999999,0.719,0.45449999999999996
284,1.03325,1.3980000000000001,1.1235,1.18175,1.19425,1.23725,1.282,1.3152499999999998,1.3495,1.37425,1.5117499999999997,1.5419999999999998,1.6085,1.6344999999999998,1.6287499999999997,1.62025,1.64725,1.5995,0.71925,0.45424999999999993
285,1.034,1.4002499999999998,1.1239999999999999,1.1822499999999998,1.19475,1.2385,1.2842500000000001,1.31775,1.35125,1.3747500000000001,1.5122499999999999,1.5405,1.6057500000000002,1.63225,1.62575,1.61775,1.6435,1.597,0.7184999999999999,0.45299999999999996
286,1.03375,1.40175,1.12375,1.18325,1.195,1.2395,1.2854999999999999,1.3195000000000001,1.354,1.3765,1.51075,1.53925,1.60325,1.6309999999999998,1.623,1.61575,1.6385,1.59225,0.717,0.45149999999999996
287,1.03525,1.40475,1.1247500000000001,1.1865,1.1969999999999998,1.243,1.28775,1.32375,1.359,1.38125,1.51125,1.5390000000000001,1.6035,1.63075,1.6225,1.6145,1.6375,1.59125,0.71625,0.45125
288,1.037,1.4092499999999997,1.1285,1.18825,1.20075,1.24775,1.292,1.32775,1.363,1.3857499999999998,1.51525,1.54,1.604,1.63175,1.62125,1.6145,1.6372499999999999,1.59075,0.7157499999999999,0.45149999999999996
289,1.0365,1.4117499999999998,1.12875,1.1895,1.20125,1.2487499999999998,1.2922500000000001,1.3290000000000002,1.3632499999999999,1.38725,1.51525,1.5397500000000002,1.60275,1.6309999999999998,1.618,1.612,1.6355,1.5895,0.7147499999999999,0.4505
290,1.03525,1.4109999999999998,1.1277499999999998,1.18925,1.2005,1.24875,1.29275,1.32875,1.3627500000000001,1.3875,1.51525,1.5375,1.599,1.625,1.61325,1.6062500000000002,1.63,1.585,0.71075,0.44925000000000004
291,1.03525,1.4115,1.12775,1.18975,1.20175,1.24875,1.29325,1.3305,1.36475,1.391,1.515,1.5375,1.59825,1.624,1.6119999999999999,1.605,1.62725,1.58325,0.7082499999999999,0.44699999999999995
292,1.0355,1.4144999999999999,1.1305,1.194,1.2029999999999998,1.25075,1.29525,1.3347499999999999,1.369,1.39375,1.515,1.539,1.599,1.6245000000000003,1.6127500000000001,1.6044999999999998,1.6270000000000002,1.58325,0.7082499999999999,0.44675
293,1.0372499999999998,1.41725,1.13075,1.194,1.2045000000000001,1.25175,1.2959999999999998,1.3355000000000001,1.3707500000000001,1.3952499999999999,1.5154999999999998,1.539,1.5977500000000002,1.624,1.61225,1.6035,1.627,1.58325,0.708,0.4465
294,1.0364999999999998,1.417,1.1305,1.1935,1.2045,1.251,1.2959999999999998,1.334,1.3699999999999999,1.3944999999999999,1.51375,1.5364999999999998,1.59375,1.6207500000000001,1.6075000000000002,1.59925,1.6212499999999999,1.5797500000000002,0.70475,0.4455
295,1.0350000000000001,1.417,1.1302499999999998,1.1932500000000001,1.2040000000000002,1.2502499999999999,1.2959999999999998,1.3335,1.3699999999999999,1.3944999999999999,1.5125,1.5345,1.59125,1.619,1.60325,1.5967500000000001,1.6182500000000002,1.57775,0.7002499999999999,0.4425
296,1.0345,1.4164999999999999,1.13,1.1929999999999998,1.20425,1.2502499999999999,1.2959999999999998,1.3335,1.3705,1.3944999999999999,1.511,1.5307499999999998,1.5899999999999999,1.6147500000000001,1.5990000000000002,1.595,1.61525,1.576,0.6975,0.442
297,1.0345,1.4164999999999999,1.12975,1.19275,1.20425,1.251,1.29675,1.3344999999999998,1.3705,1.3947499999999997,1.5102499999999999,1.5305,1.588,1.61125,1.5985,1.5924999999999998,1.6139999999999999,1.57575,0.69625,0.44149999999999995
298,1.035,1.418,1.1320000000000001,1.194,1.2055000000000002,1.251,1.2974999999999999,1.3352499999999998,1.37075,1.396,1.5102499999999999,1.5305,1.588,1.6115,1.5977500000000002,1.5917499999999998,1.6135000000000002,1.57425,0.6957499999999999,0.44149999999999995
299,1.0365,1.41925,1.1334999999999997,1.197,1.20625,1.2527499999999998,1.3,1.33875,1.37325,1.3985,1.5115,1.53,1.5875,1.6117499999999998,1.599,1.59125,1.6135000000000002,1.57425,0.6965,0.44175
300,1.0379999999999998,1.4202499999999998,1.13375,1.197,1.207,1.25375,1.2995,1.33875,1.3745,1.398,1.51075,1.5292499999999998,1.584,1.61,1.596,1.5875,1.6102500000000002,1.5722500000000001,0.697,0.44125
301,1.0385,1.419,1.13225,1.1955,1.20525,1.2534999999999998,1.2985,1.33725,1.3737500000000002,1.3975,1.50725,1.5225,1.579,1.60425,1.5895000000000001,1.5785,1.60325,1.56725,0.6964999999999999,0.44125
302,1.03775,1.4175,1.1305,1.19375,1.2045000000000001,1.2505000000000002,1.29725,1.335,1.37275,1.396,1.50275,1.5175,1.572,1.59675,1.5837499999999998,1.5744999999999998,1.5972499999999998,1.563,0.6935,0.44075
303,1.0375,1.41525,1.13075,1.19375,1.20275,1.2495,1.2954999999999999,1.33325,1.3704999999999998,1.3932499999999999,1.4965000000000002,1.514,1.5677500000000002,1.59225,1.5787499999999999,1.5707499999999999,1.592,1.55925,0.6922499999999999,0.43999999999999995
304,1.03675,1.4122499999999998,1.1275,1.1920000000000002,1.1997499999999999,1.24675,1.29075,1.32975,1.3645,1.388,1.491,1.5095,1.5605000000000002,1.584,1.5725,1.56175,1.585,1.5539999999999998,0.691,0.43875
305,1.032,1.4035000000000002,1.1252499999999999,1.1852500000000001,1.19475,1.24025,1.2854999999999999,1.32375,1.358,1.3815,1.4837500000000001,1.499,1.5515,1.5742500000000001,1.5625,1.5525,1.5750000000000002,1.54625,0.6869999999999999,0.43699999999999994
306,1.02675,1.3957499999999998,1.1195,1.18,1.1885,1.2332500000000002,1.279,1.31625,1.351,1.3767500000000001,1.47475,1.4882499999999999,1.541,1.565,1.5514999999999999,1.5425,1.5659999999999998,1.5382500000000001,0.6832499999999999,0.43449999999999994
307,1.02175,1.387,1.1142500000000002,1.1735,1.18175,1.2265000000000001,1.2715,1.3082500000000001,1.34175,1.368,1.46475,1.47825,1.529,1.5532500000000002,1.541,1.5315,1.55475,1.52975,0.67675,0.4332499999999999
308,1.0175,1.378,1.1082500000000002,1.1685,1.1757499999999999,1.22025,1.265,1.2994999999999999,1.3342500000000002,1.3584999999999998,1.4532500000000002,1.4674999999999998,1.5172499999999998,1.5415,1.52875,1.521,1.54425,1.52075,0.6747500000000001,0.42999999999999994
309,1.0157499999999997,1.3715,1.10575,1.166,1.17225,1.21525,1.25925,1.29375,1.328,1.3525,1.4447499999999998,1.4587499999999998,1.5099999999999998,1.5335,1.51975,1.5125,1.5354999999999999,1.51425,0.673,0.429
310,1.0150000000000001,1.36625,1.1047500000000001,1.16325,1.1692500000000001,1.211,1.254,1.2912499999999998,1.3235000000000001,1.3475000000000001,1.43775,1.45125,1.50325,1.52525,1.51175,1.50325,1.52775,1.508,0.672,0.42874999999999996
311,1.01375,1.3610000000000002,1.102,1.159,1.166,1.2065000000000001,1.2487499999999998,1.2865,1.31775,1.34075,1.43025,1.443,1.494,1.5167499999999998,1.5025,1.4945000000000002,1.5195,1.5,0.6715000000000001,0.42824999999999996
312,1.011,1.35225,1.098,1.1552499999999999,1.1595,1.2,1.2432500000000002,1.2792499999999998,1.311,1.33425,1.42125,1.43325,1.4832500000000002,1.50775,1.4922499999999999,1.4845000000000002,1.51025,1.49225,0.67,0.428
313,1.0054999999999998,1.34125,1.0915,1.148,1.1512499999999999,1.1917499999999999,1.2337500000000001,1.2687499999999998,1.30075,1.3235000000000001,1.409,1.42,1.46975,1.4929999999999999,1.47875,1.4707500000000002,1.49625,1.48025,0.6655,0.4255
314,1.0010000000000001,1.3307499999999999,1.086,1.141,1.14425,1.1837499999999999,1.2257500000000001,1.259,1.2905,1.3135000000000001,1.39625,1.40725,1.4570000000000003,1.479,1.4655,1.4572500000000002,1.48225,1.46825,0.66225,0.42425
315,1.0015,1.32525,1.0855000000000001,1.1404999999999998,1.1425,1.181,1.2205,1.2555,1.287,1.3094999999999999,1.3889999999999998,1.3995,1.449,1.47275,1.458,1.45,1.4757500000000001,1.4625,0.66425,0.42574999999999996
316,1.0025,1.31875,1.085,1.1392499999999999,1.13825,1.1775,1.2175,1.25175,1.28125,1.303,1.383,1.391,1.4402499999999998,1.4642500000000003,1.44875,1.4417499999999999,1.4697500000000003,1.4545000000000001,0.66475,0.4265
317,0.9977499999999999,1.306,1.07875,1.1305,1.1292499999999999,1.1672500000000001,1.20575,1.24,1.2694999999999999,1.291,1.3682500000000002,1.37725,1.42475,1.4477499999999999,1.434,1.4272500000000001,1.453,1.4405000000000001,0.66325,0.42574999999999996
318,0.99125,1.29125,1.0702500000000001,1.12125,1.12025,1.157,1.1945000000000001,1.2257500000000001,1.2567499999999998,1.277,1.3525,1.36125,1.40875,1.4317499999999999,1.4185,1.41075,1.43675,1.426,0.6575000000000001,0.4225
319,0.9877499999999999,1.28125,1.06525,1.1165,1.11375,1.149,1.18625,1.218,1.24775,1.26725,1.3407499999999999,1.34825,1.39675,1.4180000000000001,1.40575,1.398,1.424,1.4144999999999999,0.6565000000000001,0.422
320,0.9850000000000001,1.2694999999999999,1.059,1.1095,1.10625,1.1404999999999998,1.176,1.2085,1.23675,1.25675,1.3270000000000002,1.3344999999999998,1.3832499999999999,1.40425,1.392,1.38425,1.41125,1.402,0.65625,0.42175
321,0.9754999999999999,1.25175,1.049,1.09825,1.0942500000000002,1.12725,1.16175,1.19275,1.22025,1.24025,1.30925,1.317,1.3635000000000002,1.3849999999999998,1.3722500000000002,1.36525,1.3925,1.38375,0.64975,0.41800000000000004
322,0.96475,1.2337500000000001,1.038,1.0855000000000001,1.081,1.112,1.1464999999999999,1.175,1.203,1.2235,1.2885,1.2965,1.3425,1.36375,1.351,1.3445,1.37175,1.3642500000000002,0.6415000000000001,0.41300000000000003
323,0.96075,1.22225,1.03275,1.07925,1.073,1.10325,1.137,1.16425,1.19275,1.213,1.275,1.28275,1.32825,1.34975,1.338,1.33075,1.358,1.3515,0.6395,0.41200000000000003
324,0.9610000000000001,1.21575,1.0314999999999999,1.07775,1.07,1.09925,1.131,1.16025,1.1885,1.206,1.26675,1.27375,1.3195,1.3407500000000003,1.32925,1.3215,1.3492499999999998,1.34325,0.6425,0.41325
325,0.9615,1.20775,1.0299999999999998,1.0745,1.06625,1.0955000000000001,1.12575,1.155,1.18175,1.2000000000000002,1.259,1.26425,1.31125,1.3305,1.31975,1.31225,1.34,1.3342500000000002,0.64475,0.41500000000000004
326,0.9604999999999999,1.19775,1.0252499999999998,1.0695000000000001,1.0614999999999999,1.0875,1.1182500000000002,1.1472499999999999,1.1724999999999999,1.18975,1.24875,1.2530000000000001,1.29925,1.3192499999999998,1.308,1.30125,1.32875,1.3225,0.645,0.41550000000000004
327,0.9552499999999999,1.185,1.0185,1.0614999999999999,1.05125,1.0782500000000002,1.10775,1.136,1.16075,1.1775,1.23475,1.23825,1.28525,1.3045,1.2934999999999999,1.28575,1.31375,1.30775,0.64375,0.41550000000000004
328,0.94825,1.17075,1.00975,1.052,1.04075,1.0675,1.09575,1.1219999999999999,1.14725,1.16375,1.21825,1.2220000000000002,1.26775,1.2874999999999999,1.2765,1.26925,1.2975,1.29125,0.64025,0.41400000000000003
329,0.941,1.15575,1.001,1.043,1.0305,1.05525,1.08275,1.1095000000000002,1.13375,1.1495000000000002,1.20225,1.2060000000000002,1.2505,1.27075,1.26025,1.253,1.28025,1.2754999999999999,0.6355,0.41200000000000003
330,0.933,1.14075,0.99225,1.03275,1.0194999999999999,1.044,1.07,1.09575,1.11925,1.1344999999999998,1.18525,1.1895,1.2335,1.2527499999999998,1.2422499999999999,1.2360000000000002,1.2625,1.2585,0.62975,0.40900000000000003
331,0.92625,1.12625,0.9845,1.02325,1.00975,1.0325,1.05825,1.083,1.10575,1.1207500000000001,1.17,1.17425,1.2175,1.23725,1.2265000000000001,1.2205000000000001,1.247,1.2432500000000002,0.6265000000000001,0.40650000000000003
332,0.92425,1.1175000000000002,0.9804999999999999,1.018,1.0027499999999998,1.0245,1.0505,1.075,1.097,1.1115,1.159,1.163,1.206,1.2255,1.21475,1.208,1.23525,1.2312500000000002,0.62625,0.40625000000000006
333,0.922,1.1095000000000002,0.97775,1.0130000000000001,0.9980000000000001,1.019,1.04375,1.0679999999999998,1.09,1.1042500000000002,1.1495,1.153,1.1960000000000002,1.2152500000000002,1.20475,1.1985000000000001,1.2257500000000001,1.22125,0.6265,0.40700000000000003
334,0.9195,1.10025,0.97275,1.0082499999999999,0.9914999999999999,1.0125,1.03625,1.06075,1.08075,1.095,1.1395,1.1420000000000001,1.1844999999999999,1.203,1.19325,1.188,1.21375,1.21,0.627,0.4075000000000001
335,0.914,1.08775,0.9652499999999999,1.0005,0.983,1.003,1.02575,1.04975,1.0705,1.08325,1.12675,1.1292499999999999,1.171,1.18925,1.17975,1.174,1.199,1.19575,0.62475,0.40700000000000003
336,0.9065,1.0745,0.9572499999999999,0.9917499999999999,0.974,0.99325,1.0145,1.03825,1.05775,1.0702500000000001,1.112,1.1145,1.1564999999999999,1.1749999999999998,1.165,1.159,1.1844999999999999,1.181,0.622,0.40475000000000005
337,0.90175,1.063,0.9512499999999999,0.98475,0.966,0.9844999999999999,1.006,1.0282499999999999,1.048,1.0599999999999998,1.1,1.102,1.14325,1.1622500000000002,1.1524999999999999,1.14675,1.1712500000000001,1.16875,0.62025,0.404
338,0.89775,1.05275,0.9455,0.9775,0.95875,0.9757499999999999,0.9969999999999999,1.0185,1.0385,1.04975,1.0885,1.0905,1.1317499999999998,1.14975,1.13975,1.13425,1.15875,1.15675,0.6194999999999999,0.40375
339,0.8919999999999999,1.041,0.93875,0.9695,0.9502499999999999,0.967,0.98725,1.008,1.02725,1.03875,1.07625,1.078,1.118,1.13625,1.12625,1.12025,1.1449999999999998,1.14275,0.6172500000000001,0.40225
340,0.88475,1.0279999999999998,0.93025,0.9602499999999999,0.9405,0.95675,0.976,0.99625,1.01425,1.026,1.0614999999999999,1.06325,1.10325,1.12025,1.11175,1.10575,1.12975,1.12825,0.6132500000000001,0.4
341,0.87675,1.0145,0.92125,0.9502499999999999,0.93,0.9452499999999999,0.96375,0.984,1.00125,1.0125,1.04675,1.04925,1.0875,1.1055000000000001,1.096,1.0907499999999999,1.11375,1.1127500000000001,0.60875,0.397
342,0.8704999999999999,1.00225,0.91325,0.942,0.921,0.936,0.95275,0.97225,0.98975,1.00075,1.033,1.036,1.074,1.0915,1.0822500000000002,1.07725,1.099,1.099,0.6052500000000001,0.39525
343,0.86825,0.99475,0.9105,0.938,0.91675,0.93,0.9465,0.9654999999999999,0.9827499999999999,0.9934999999999999,1.0242499999999999,1.0274999999999999,1.06525,1.0825,1.07375,1.0685,1.0905,1.0895000000000001,0.60675,0.3955000000000001
344,0.86825,0.9914999999999999,0.91025,0.9367500000000001,0.91425,0.92825,0.94425,0.9622499999999999,0.9805,0.98875,1.02125,1.02175,1.05975,1.0762500000000002,1.06825,1.0625,1.08575,1.08425,0.6095,0.399
345,0.8680000000000001,0.98675,0.9085000000000001,0.934,0.91275,0.9257500000000001,0.9417499999999999,0.9594999999999999,0.9774999999999999,0.9844999999999999,1.015,1.015,1.0535,1.06925,1.061,1.05625,1.07775,1.0775000000000001,0.61225,0.40125
346,0.86375,0.977,0.902,0.9277500000000001,0.9055000000000001,0.9165000000000001,0.934,0.95175,0.9685,0.975,1.005,1.005,1.0427499999999998,1.05925,1.0507499999999999,1.0462500000000001,1.06625,1.0659999999999998,0.61175,0.4005000000000001
347,0.8562500000000001,0.9645,0.8935000000000001,0.918,0.89525,0.90625,0.9225,0.93925,0.9554999999999999,0.963,0.9922499999999999,0.9922500000000001,1.0287499999999998,1.046,1.03725,1.03275,1.05175,1.0535,0.6072500000000001,0.39775000000000005
348,0.85,0.9532499999999999,0.8855000000000001,0.91,0.8865,0.8975,0.9112500000000001,0.9285,0.9442499999999999,0.9522499999999999,0.9797499999999999,0.9802500000000001,1.016,1.03375,1.02475,1.02,1.03925,1.041,0.60375,0.39625
349,0.84475,0.94375,0.8792500000000001,0.9025000000000001,0.879,0.88975,0.9035,0.92,0.935,0.943,0.96875,0.96975,1.00475,1.02125,1.01325,1.009,1.0275,1.03025,0.60225,0.39525
350,0.83775,0.933,0.8722500000000001,0.89425,0.8707499999999999,0.88125,0.89425,0.9105000000000001,0.9257500000000001,0.93325,0.95775,0.95875,0.9937499999999999,1.0094999999999998,1.00175,0.99725,1.0162499999999999,1.0185,0.5980000000000001,0.39425
351,0.8315,0.92325,0.8657499999999999,0.8872500000000001,0.86175,0.8725,0.88525,0.90025,0.915,0.9235,0.9464999999999999,0.9482499999999999,0.9819999999999999,0.99925,0.9902500000000001,0.9857499999999999,1.0035,1.005,0.597,0.39025
352,0.8265,0.9135,0.86,0.8785000000000001,0.85575,0.8659999999999999,0.8787499999999999,0.893,0.908,0.9145000000000001,0.9369999999999999,0.93875,0.97275,0.99025,0.9804999999999999,0.978,0.9937500000000001,0.9954999999999999,0.59625,0.38975000000000004
353,0.8232499999999999,0.907,0.8565,0.8707500000000001,0.8504999999999999,0.85925,0.8715,0.88575,0.9007499999999999,0.907,0.929,0.93125,0.9635,0.98075,0.97125,0.96875,0.9837499999999999,0.9877499999999999,0.59525,0.38925
